,user,user_id,location,is_reply_to,reply_id,is_quoted,is_rt,time
584,JackyVandecast1,1324290998432878593,Tielt,Jacqlin28,1204652975035179010,False,False,2020-12-30 09:47:23
585,dhiet_norb,1707146004,Jabbeke,italbers,155858628,False,False,2020-12-30 09:47:15
586,JackyVandecast1,1324290998432878593,Tielt,achamilivenl1,1263612709540712449,False,False,2020-12-30 09:47:04
587,mkl241080,842368170,Amay,,,True,False,2020-12-30 09:46:46
588,dhiet_norb,1707146004,Jabbeke,PeterDeKeyzer,459283901,False,False,2020-12-30 09:46:35
589,Jujuca1987,66370407,Louvain,,,True,False,2020-12-30 09:46:31
590,luciemorauw,1220744414416470016,Lasne,,,False,False,2020-12-30 09:46:29
591,Bluesbully,4374678460,Genk,,,False,False,2020-12-30 09:46:29
592,SteffVermeulen,719608005642297344,Liege,,,False,False,2020-12-30 09:46:27
593,nonkelpier,44210445,Brakel,,,False,False,2020-12-30 09:46:23
594,pitwo_navarro,766196472,Hemiksem,Lorest121,214473683,False,False,2020-12-30 09:46:17
595,JackyVandecast1,1324290998432878593,Tielt,AstridAajl27,1272218130,False,False,2020-12-30 09:46:08
596,debananenschil,11096812,Louvain,PascalPaepen,3842442023,False,False,2020-12-30 09:45:51
597,pitwo_navarro,766196472,Hemiksem,Lorest121,214473683,False,False,2020-12-30 09:45:51
598,H_E_Integrator,250214050,Wuustwezel,,,False,False,2020-12-30 09:45:46
599,miss_sudu,1109378601026228224,Ghent,tscheldt,2869085691,False,False,2020-12-30 09:45:43
600,KimGeybels,605352700,Zottegem,ManuelSintubin,918507020,False,False,2020-12-30 09:45:25
601,mkl241080,842368170,Amay,,,True,False,2020-12-30 09:45:19
602,pitwo_navarro,766196472,Hemiksem,Lorest121,214473683,False,False,2020-12-30 09:45:15
603,natachawaldmann,328957376,Ostend,Petergee1,225011886,False,False,2020-12-30 09:45:09
604,dhiet_norb,1707146004,Jabbeke,PhRoose,185192570,False,False,2020-12-30 09:44:57
605,JackyVandecast1,1324290998432878593,Tielt,ingridwittert,115762429,False,False,2020-12-30 09:44:29
606,Eurohans,247897285,Herent,Stoonbrace,2765742559,False,False,2020-12-30 09:44:28
607,BeaRios_,156776475,Elsene,BeaRios_,156776475,False,False,2020-12-30 09:44:27
608,CarnelMatisse,2850975368,Anderlecht,thomascharlet__,999915349075099650,False,False,2020-12-30 09:44:19
609,Bobjacobs10,313863567,Ghent,geschept,53351842,False,False,2020-12-30 09:44:19
610,FRISEEMYRIAM,567171144,Gavere,okelmann,618370160,False,False,2020-12-30 09:44:14
611,LuytenCarina,784113198077272064,Herentals,Lamo77310302,1326473406548758528,False,False,2020-12-30 09:43:44
612,JackyVandecast1,1324290998432878593,Tielt,AstridAajl27,1272218130,False,False,2020-12-30 09:43:37
613,dhiet_norb,1707146004,Jabbeke,dbervoet,230209323,False,False,2020-12-30 09:43:02
614,Aruna345,2426800650,Ghent,,,False,False,2020-12-30 09:42:59
615,VeerleSchuyten,33164794,Hasselt,HerveVandeWeyer,299130691,False,False,2020-12-30 09:42:59
616,zivknoll,78844199,Hemiksem,,,False,False,2020-12-30 09:42:48
617,marialeqp,174115743,Hélécine,,,False,False,2020-12-30 09:42:46
618,JackyVandecast1,1324290998432878593,Tielt,tarakiekt,1130569539715031040,False,False,2020-12-30 09:42:45
619,JackyVandecast1,1324290998432878593,Tielt,Janet_zebra,1293531273122779136,False,False,2020-12-30 09:42:28
620,kruy,64052956,De Haan,ArnaudCambier,217479684,False,False,2020-12-30 09:42:27
621,bross_m,102081123,Beerse,,,False,False,2020-12-30 09:42:01
622,MergenerUwe,1151446193655996417,Waterloo,,,False,False,2020-12-30 09:41:59
623,dhiet_norb,1707146004,Jabbeke,FKeuleneer,23618173,False,False,2020-12-30 09:41:57
624,cengizhacioglu,180687369,Melle,Margot_VDS,246786046,False,False,2020-12-30 09:41:56
625,miss_sudu,1109378601026228224,Ghent,montbalou,49907781,False,False,2020-12-30 09:41:50
626,Sedat_baki,797888040,Ghent,gunesmuratmat,969495097711751168,False,False,2020-12-30 09:41:49
627,FRISEEMYRIAM,567171144,Gavere,jopela2,1104476330970746880,False,False,2020-12-30 09:41:43
628,melissa_bxl,6529302,Brussels,flexyflow,14699626,False,False,2020-12-30 09:41:40
629,JackyVandecast1,1324290998432878593,Tielt,CynthiaAbel13,1104352493604093952,False,False,2020-12-30 09:41:37
630,styvax,1343705940076408832,Liege,,,False,False,2020-12-30 09:41:20
631,JackyVandecast1,1324290998432878593,Tielt,ingridwittert,115762429,False,False,2020-12-30 09:41:08
632,KabongoRichard4,909761210555432960,Mons,Aldysheky,589109088,False,False,2020-12-30 09:41:02
633,LuytenCarina,784113198077272064,Herentals,Dieswit1,1291385881354473475,False,False,2020-12-30 09:41:02
634,realityglimpses,3992973797,Verviers,kat_krzeszewska,742717736296587264,False,False,2020-12-30 09:40:46
635,FRISEEMYRIAM,567171144,Gavere,jopela2,1104476330970746880,False,False,2020-12-30 09:40:44
636,realityglimpses,3992973797,Verviers,Tamara10612,4544959281,False,False,2020-12-30 09:40:09
637,JackyVandecast1,1324290998432878593,Tielt,tarakiekt,1130569539715031040,False,False,2020-12-30 09:40:00
638,cengizhacioglu,180687369,Melle,Steff_Peeters,761768937667330048,False,False,2020-12-30 09:39:52
639,JackyVandecast1,1324290998432878593,Tielt,yeshieee007,1299449352549797889,False,False,2020-12-30 09:38:58
640,KALFA86952680,1317978643218501633,douane mouscron,,,False,False,2020-12-30 09:38:54
641,KimGeybels,605352700,Zottegem,ManuelSintubin,918507020,False,False,2020-12-30 09:38:52
642,LuytenCarina,784113198077272064,Herentals,Gert65450677,1328983753864130561,False,False,2020-12-30 09:38:50
643,SleeplessInBrux,481545798,Brussels,,,True,False,2020-12-30 09:38:48
644,OopssOopss702,702514501783052289,Anderlecht,vanfraussen,2565051005,False,False,2020-12-30 09:38:47
645,krisvl_70,117763891,Mortsel,delijn,32851079,False,False,2020-12-30 09:38:46
646,JackyVandecast1,1324290998432878593,Tielt,CynthiaAbel13,1104352493604093952,False,False,2020-12-30 09:38:45
647,JackyVandecast1,1324290998432878593,Tielt,huisop32,1296423373694803968,False,False,2020-12-30 09:38:29
648,DionysiaLeolei,288452017,Brussels,,,False,False,2020-12-30 09:38:29
649,OopssOopss702,702514501783052289,Anderlecht,de_NVA,24688336,False,False,2020-12-30 09:38:03
650,JackyVandecast1,1324290998432878593,Tielt,Janet_zebra,1293531273122779136,False,False,2020-12-30 09:37:51
651,JackyVandecast1,1324290998432878593,Tielt,BruynChantal,1212871417605189632,False,False,2020-12-30 09:37:32
652,zelihayill,858805431120146432,Beringen,,,False,False,2020-12-30 09:37:25
653,JackyVandecast1,1324290998432878593,Tielt,Angele070,373563576,False,False,2020-12-30 09:37:04
654,debananenschil,11096812,Louvain,PascalPaepen,3842442023,False,False,2020-12-30 09:36:56
655,T1Ouilee,2407453742,Belgium,,,False,False,2020-12-30 09:36:50
656,JackyVandecast1,1324290998432878593,Tielt,VALENTiNE_1_,2540716364,False,False,2020-12-30 09:36:45
657,JackyVandecast1,1324290998432878593,Tielt,tarakiekt,1130569539715031040,False,False,2020-12-30 09:36:00
658,SuthavaS,1584245160,Louvain,,,False,False,2020-12-30 09:35:17
659,dr_wardsam,3586991477,Louvain,,,False,False,2020-12-30 09:35:04
660,alexvanhee,359341455,Brussels,,,False,False,2020-12-30 09:35:04
661,JackyVandecast1,1324290998432878593,Tielt,AstridAajl27,1272218130,False,False,2020-12-30 09:34:57
662,githamichielsbe,507824290,Geel,,,False,False,2020-12-30 09:34:41
663,JackyVandecast1,1324290998432878593,Tielt,SavenijeMarjan,1308793105404104710,False,False,2020-12-30 09:34:18
664,realityglimpses,3992973797,Verviers,piotr_makowiec,4575773475,False,False,2020-12-30 09:34:10
665,filiplasseel,329509734,Merelbeke,MilkBoi17,1185048107853074432,False,False,2020-12-30 09:34:07
666,SrslyOlitz,107503845,Antwerp,,,False,False,2020-12-30 09:34:05
667,KabongoRichard4,909761210555432960,Mons,KalonjiKanko,843840893794881536,False,False,2020-12-30 09:34:02
668,JackyVandecast1,1324290998432878593,Tielt,Angele070,373563576,False,False,2020-12-30 09:34:01
669,Morgane687,2830227304,Namur,casibefa,89530735,False,False,2020-12-30 09:33:52
670,realityglimpses,3992973797,Verviers,,,True,False,2020-12-30 09:33:49
671,mkl241080,842368170,Amay,,,True,False,2020-12-30 09:33:45
672,JackyVandecast1,1324290998432878593,Tielt,Irisglerum,362673234,False,False,2020-12-30 09:33:31
673,CarnelMatisse,2850975368,Anderlecht,ParlonsNBA,3214031521,False,False,2020-12-30 09:33:11
674,OopssOopss702,702514501783052289,Anderlecht,MelinaCycling,327325835,False,False,2020-12-30 09:33:11
675,JackyVandecast1,1324290998432878593,Tielt,_Cato1974_,1087569419763699712,False,False,2020-12-30 09:33:10
676,realityglimpses,3992973797,Verviers,polityczna19,1678970329,False,False,2020-12-30 09:33:03
677,quantumlandbook,925629492000903169,Antwerp,quantumlandbook,925629492000903169,False,False,2020-12-30 09:32:49
678,githamichielsbe,507824290,Geel,,,False,False,2020-12-30 09:32:18
679,SFischer_EU,1226113371482808321,Europa Building,,,False,False,2020-12-30 09:32:08
680,harvey1582,250375833,Schaarbeek,TyHaliburton22,1100946718693224448,False,False,2020-12-30 09:31:55
681,debananenschil,11096812,Louvain,,,False,False,2020-12-30 09:31:54
682,quantumlandbook,925629492000903169,Antwerp,,,False,False,2020-12-30 09:31:46
683,a_libotte,203968556,Rixensart,dorian0904,726771632518365185,False,False,2020-12-30 09:31:36
684,NicoPatelli,162824371,Brussels,JoVanobost,527338142,False,False,2020-12-30 09:31:26
685,Piet25051963,2598254725,Ghent,Piet25051963,2598254725,False,False,2020-12-30 09:31:18
686,OopssOopss702,702514501783052289,Anderlecht,Desmet39857674,1197585372169064449,False,False,2020-12-30 09:31:16
687,aacartugce,3326763035,Vilvoorde,,,False,False,2020-12-30 09:31:09
688,JeanSegersPhoto,708814454,Tournai,,,False,False,2020-12-30 09:31:08
689,a_libotte,203968556,Rixensart,dorian0904,726771632518365185,False,False,2020-12-30 09:31:04
690,JackyVandecast1,1324290998432878593,Tielt,SavenijeMarjan,1308793105404104710,False,False,2020-12-30 09:31:00
691,JackyVandecast1,1324290998432878593,Tielt,Angele070,373563576,False,False,2020-12-30 09:30:47
692,JackyVandecast1,1324290998432878593,Tielt,tarakiekt,1130569539715031040,False,False,2020-12-30 09:30:29
693,pitwo_navarro,766196472,Hemiksem,Ristangameplay,4698273866,False,False,2020-12-30 09:30:11
694,realityglimpses,3992973797,Verviers,PiotrZatorski,3004066761,False,False,2020-12-30 09:29:56
695,JackyVandecast1,1324290998432878593,Tielt,lotke123,1336001183144697859,False,False,2020-12-30 09:29:36
696,StephaneLedune,227814871,Ukkel,MariePobemer,558518165,False,False,2020-12-30 09:29:11
697,pitwo_navarro,766196472,Hemiksem,Ristangameplay,4698273866,False,False,2020-12-30 09:29:05
698,JackyVandecast1,1324290998432878593,Tielt,Noor0000l,1145644425613324288,False,False,2020-12-30 09:29:05
699,realityglimpses,3992973797,Verviers,MuzeumAuschwitz,1239961987154575360,False,False,2020-12-30 09:28:58
700,WelshVince,1185295006611005440,Bruges,,,True,False,2020-12-30 09:28:46
701,JackyVandecast1,1324290998432878593,Tielt,AstridAajl27,1272218130,False,False,2020-12-30 09:28:29
702,RaymondC190466,159397763,Roeselare,swerbrou,46654437,False,False,2020-12-30 09:28:21
703,realityglimpses,3992973797,Dison,,,True,False,2020-12-30 09:28:18
704,pitwo_navarro,766196472,Hemiksem,Ristangameplay,4698273866,False,False,2020-12-30 09:28:16
705,lanavannauw,2347399083,Arendonk,,,False,False,2020-12-30 09:28:13
706,MonicaStoffels,482867442,Antwerp,VeroniqueSas,288378424,False,False,2020-12-30 09:28:04
707,melissa_bxl,6529302,Brussels,,,False,False,2020-12-30 09:27:46
708,Piet25051963,2598254725,Ghent,destandaard,21408400,False,False,2020-12-30 09:27:46
709,JackyVandecast1,1324290998432878593,Tielt,Rick_1611_,1196871351132405760,False,False,2020-12-30 09:27:33
710,Eurohans,247897285,Herent,AngeliqueFens,1341762832946393089,False,False,2020-12-30 09:27:29
711,OopssOopss702,702514501783052289,Anderlecht,ElevenSportsBEf,3402736103,False,False,2020-12-30 09:27:24
712,JeanSegersPhoto,708814454,Tournai,,,False,False,2020-12-30 09:27:14
713,JackyVandecast1,1324290998432878593,Tielt,ds_patsy,1250728200361082880,False,False,2020-12-30 09:27:09
714,pitwo_navarro,766196472,Hemiksem,Ristangameplay,4698273866,False,False,2020-12-30 09:27:07
715,SyrineNecib,3325364445,Sint-Jans-Molenbeek,_barbiana___,1025911791061278721,False,False,2020-12-30 09:27:06
716,johanbyloos,35343465,Louvain,,,True,False,2020-12-30 09:26:56
717,pitwo_navarro,766196472,Hemiksem,Ristangameplay,4698273866,False,False,2020-12-30 09:26:46
718,mjadoul,112706353,Beveren,,,False,False,2020-12-30 09:26:43
719,JackyVandecast1,1324290998432878593,Tielt,fireondemand1,761076417287233536,False,False,2020-12-30 09:26:39
720,t_mobilis_nl,55241812,Yvoir,,,False,False,2020-12-30 09:26:38
721,t_mobilis_nl,55241812,Yvoir,,,False,False,2020-12-30 09:26:37
722,KabongoRichard4,909761210555432960,Mons,KalonjiKanko,843840893794881536,False,False,2020-12-30 09:26:36
723,JackyVandecast1,1324290998432878593,Tielt,Noor0000l,1145644425613324288,False,False,2020-12-30 09:26:28
724,LinckxChristia2,1271422034044731394,Vilvoorde,tsamber666,1222251352979574790,False,False,2020-12-30 09:26:23
725,SyrineNecib,3325364445,Sint-Jans-Molenbeek,SyrineNecib,3325364445,False,False,2020-12-30 09:26:23
726,SrslyOlitz,107503845,Antwerp,,,True,False,2020-12-30 09:25:59
727,meinertttt,127246601,Blankenberge,eva_vannoten,1148987601883488257,False,False,2020-12-30 09:25:44
728,Steve_Zowietje,261357712,Zwijndrecht,weeronline,14254454,False,False,2020-12-30 09:25:14
729,JackyVandecast1,1324290998432878593,Tielt,Rick_1611_,1196871351132405760,False,False,2020-12-30 09:25:14
730,relaxsportclub,287029469,Schaarbeek,,,False,False,2020-12-30 09:25:08
731,ORAJAbw,917575946,Lille,,,False,False,2020-12-30 09:24:53
732,CarnelMatisse,2850975368,Anderlecht,,,True,False,2020-12-30 09:24:52
733,microrelie,476333069,Walcourt,drugofdrago,220694275,False,False,2020-12-30 09:24:49
734,realityglimpses,3992973797,Verviers,polityczna19,1678970329,False,False,2020-12-30 09:24:38
735,JackyVandecast1,1324290998432878593,Tielt,Irisglerum,362673234,False,False,2020-12-30 09:24:09
736,Rasta_Red69,907739563,Fléron,,,False,False,2020-12-30 09:24:01
737,docyvan,962072212403494913,Sint-Lievens-Houtem,Nieuwsblad_be,7762342,False,False,2020-12-30 09:23:58
738,JackyVandecast1,1324290998432878593,Tielt,chris10vdb,1306010965,False,False,2020-12-30 09:23:48
739,lucmondelaers,402116083,Stavelot,,,False,False,2020-12-30 09:23:48
740,adrianaal69,795344324506554369,Wellen,emilinebosak,760133542621962241,False,False,2020-12-30 09:23:34
741,NEhttb,1131893222488326145,Antwerp,,,True,False,2020-12-30 09:23:31
742,mugheesraza2,2367484417,Sint-Joost-ten-Node,,,False,False,2020-12-30 09:23:23
743,KabongoRichard4,909761210555432960,Mons,KambingaG,3137062186,False,False,2020-12-30 09:23:18
744,phikern,17444291,Brussels,,,False,False,2020-12-30 09:23:16
745,LinckxChristia2,1271422034044731394,Vilvoorde,tsamber666,1222251352979574790,False,False,2020-12-30 09:23:05
746,AntoineTifine,433493058,Etterbeek,arvin_up,949192899509579776,False,False,2020-12-30 09:22:55
747,EwenVerheyden,960272918,Overijse,Jokevandenschri,339016149,False,False,2020-12-30 09:22:55
748,Artand028,318052515,Bruges,,,True,False,2020-12-30 09:22:54
749,quantumlandbook,925629492000903169,Antwerp,,,True,False,2020-12-30 09:22:45
750,JackyVandecast1,1324290998432878593,Tielt,_WonderLady,703674155187699712,False,False,2020-12-30 09:22:31
751,chat_perdu,1873008726,Liege,,,False,False,2020-12-30 09:22:30
752,dgknszr,1182262988704796672,Evere,dgknszr,1182262988704796672,False,False,2020-12-30 09:21:42
753,chat_perdu,1873008726,Watermaal-Bosvoorde,,,False,False,2020-12-30 09:21:30
754,AndyWouters9,1165749218964856833,Beringen,,,False,False,2020-12-30 09:20:50
755,JackyVandecast1,1324290998432878593,Tielt,Peter_Van_Daele,1654894783,False,False,2020-12-30 09:20:50
756,AntoineTifine,433493058,Etterbeek,RaphaelleRL,53326742,False,False,2020-12-30 09:20:50
757,johanbyloos,35343465,Louvain,PLoobuyck,2776693115,False,False,2020-12-30 09:20:48
758,meinertttt,127246601,Blankenberge,TharusThijs,2878725191,False,False,2020-12-30 09:20:44
759,anoekeli,3910793963,Mol,,,False,False,2020-12-30 09:20:40
760,AndyWouters9,1165749218964856833,Beringen,,,False,False,2020-12-30 09:20:24
761,erwindemaeyer,96854954,Antwerp,,,True,False,2020-12-30 09:20:15
762,arboretumkalmt,2376973987,Kalmthout,,,False,False,2020-12-30 09:20:07
763,meinertttt,127246601,Blankenberge,eva_vannoten,1148987601883488257,False,False,2020-12-30 09:20:05
764,fakerholic,54191952,Ghent,,,False,False,2020-12-30 09:19:55
765,JackyVandecast1,1324290998432878593,Tielt,Bardienst,1175140232813064194,False,False,2020-12-30 09:19:02
766,KabongoRichard4,909761210555432960,Mons,Carbone_Icone,754094315345969156,False,False,2020-12-30 09:18:00
767,TAnthonissen,248488213,Sint-Niklaas,kat_de_,1300711141,False,False,2020-12-30 09:17:59
768,CatherineMols2,1226120319670407169,Poperinge,robbo2069,462120993,False,False,2020-12-30 09:17:51
769,ABerghe,585509752,Ghent,,,True,False,2020-12-30 09:17:45
770,LinckxChristia2,1271422034044731394,Vilvoorde,tsamber666,1222251352979574790,False,False,2020-12-30 09:17:20
771,JackyVandecast1,1324290998432878593,Tielt,miauwzie,1183351716617576456,False,False,2020-12-30 09:16:59
772,bross_m,102081123,Beerse,,,False,False,2020-12-30 09:16:56
773,CatherineMols2,1226120319670407169,Poperinge,willknight87,751855522505261056,False,False,2020-12-30 09:16:48
774,JackyVandecast1,1324290998432878593,Tielt,ds_patsy,1250728200361082880,False,False,2020-12-30 09:16:25
775,Sven20380866,1133392581365256192,Tielt-Winge,moriahmillsss,874320506790563840,False,False,2020-12-30 09:16:06
776,JackyVandecast1,1324290998432878593,Tielt,ds_patsy,1250728200361082880,False,False,2020-12-30 09:15:47
777,calleweird,36330746,Kortrijk,marc_laidlaw,752064640918495232,False,False,2020-12-30 09:15:38
778,pitwo_navarro,766196472,Hemiksem,inf1ltr4do,3081186909,False,False,2020-12-30 09:15:29
779,Dana_Prepy,142378262,Charleroi,Marc_Hay_BFMTV,231223987,False,False,2020-12-30 09:15:26
780,kruy,64052956,Bredene,Caro_Bxl,65597880,False,False,2020-12-30 09:15:23
781,KarelPelck,1431387176,Heist-op-den-Berg,LuiseFreese,914007249395347458,False,False,2020-12-30 09:15:19
782,Myriamds1,70121945,Sint-Niklaas,,,False,False,2020-12-30 09:15:16
783,JackyVandecast1,1324290998432878593,Tielt,Peter_Van_Daele,1654894783,False,False,2020-12-30 09:15:02
784,pitwo_navarro,766196472,Hemiksem,inf1ltr4do,3081186909,False,False,2020-12-30 09:14:21
785,JackyVandecast1,1324290998432878593,Tielt,hapchard1972,714760679635492865,False,False,2020-12-30 09:14:18
786,guigeuns,965638894007013376,Peer,LearnBurmeseWs,1238370796755488768,False,False,2020-12-30 09:13:54
787,JackyVandecast1,1324290998432878593,Tielt,ds_patsy,1250728200361082880,False,False,2020-12-30 09:13:50
788,LuytenCarina,784113198077272064,Herentals,,,False,False,2020-12-30 09:13:49
789,pitwo_navarro,766196472,Hemiksem,inf1ltr4do,3081186909,False,False,2020-12-30 09:13:33
790,Bxl_SM,3126127889,Brussels,K1nkMega,1070160072884412421,False,False,2020-12-30 09:12:15
791,JackyVandecast1,1324290998432878593,Tielt,VALENTiNE_1_,2540716364,False,False,2020-12-30 09:12:03
792,UncleTom_mass,154175356,Merelbeke,,,False,False,2020-12-30 09:11:58
793,SpikieJonas,221235950,Tienen,CrossyRoad,2710958472,False,False,2020-12-30 09:11:57
794,27Brahimi,975047942338961408,Jette,,,True,False,2020-12-30 09:11:42
795,MatiErden,992801947639009280,Antwerp,,,False,False,2020-12-30 09:11:32
796,JackyVandecast1,1324290998432878593,Tielt,DeReus64,336670606,False,False,2020-12-30 09:11:28
797,wardmarkey,1032894392,Staden,lectrr,13157492,False,False,2020-12-30 09:11:27
798,KabongoRichard4,909761210555432960,Mons,MMGlody,3911553742,False,False,2020-12-30 09:11:26
799,KarelPelck,1431387176,Heist-op-den-Berg,vanhybrid,129896320,False,False,2020-12-30 09:11:25
800,TAnthonissen,248488213,Sint-Niklaas,,,True,False,2020-12-30 09:11:23
801,LinckxChristia2,1271422034044731394,Vilvoorde,,,False,False,2020-12-30 09:11:21
802,jonathancieters,2594425703,Mortsel,,,False,False,2020-12-30 09:10:58
803,noisyke,2175029703,Hasselt,TomDeeCee,54662957,False,False,2020-12-30 09:10:55
804,Fricozoid,585564265,Ypres,camillerydant,1002130641931075584,False,False,2020-12-30 09:10:08
805,miek__b,504278174,Dilsen-Stokkem,,,False,False,2020-12-30 09:09:30
806,JackyVandecast1,1324290998432878593,Tielt,FranckenTheo,951258554,False,False,2020-12-30 09:09:22
807,ConchaTorres12,1097444734577053696,Etterbeek,ferie_tale,171107608,False,False,2020-12-30 09:09:20
808,pitwo_navarro,766196472,Hemiksem,pitwo_navarro,766196472,False,False,2020-12-30 09:09:08
809,patrickvancauwe,583852782,Louvain,frankdeboosere,493008336,False,False,2020-12-30 09:09:01
810,Streetiedominiq,2593280551,Kortrijk,,,False,False,2020-12-30 09:08:43
811,pLUpF69eA4Ra0ME,1042434654744264705,Brecht,singzgaming,2977015751,False,False,2020-12-30 09:08:36
812,pitwo_navarro,766196472,Hemiksem,inf1ltr4do,3081186909,False,False,2020-12-30 09:08:22
813,mkl241080,842368170,Amay,,,True,False,2020-12-30 09:08:19
814,pitwo_navarro,766196472,Hemiksem,lol24641688,628773999,False,False,2020-12-30 09:07:30
815,CatherineMols2,1226120319670407169,Poperinge,ShortArmOfLaw,982227234688675840,False,False,2020-12-30 09:07:22
816,CharlotteBRTL,1510585056,Floreffe,Yael_ment,192305293,False,False,2020-12-30 09:07:08
817,kruy,64052956,Bredene,Bidi,11432772,False,False,2020-12-30 09:07:07
818,JackyVandecast1,1324290998432878593,Tielt,VALENTiNE_1_,2540716364,False,False,2020-12-30 09:07:04
819,nonkelpier,44210445,Brakel,,,False,False,2020-12-30 09:06:27
820,CatherineMols2,1226120319670407169,Poperinge,DavidCa69831622,864043710518099968,False,False,2020-12-30 09:06:11
821,pitwo_navarro,766196472,Hemiksem,inf1ltr4do,3081186909,False,False,2020-12-30 09:06:06
822,JackyVandecast1,1324290998432878593,Tielt,ds_patsy,1250728200361082880,False,False,2020-12-30 09:05:58
823,WillemNagels,2195611382,Antwerp,streamz_be,1290994012774596608,False,False,2020-12-30 09:05:41
824,MonicaStoffels,482867442,Antwerp,selsward,3920739736,False,False,2020-12-30 09:05:13
825,GMossel,21496426,Antwerp,Steff_Peeters,761768937667330048,False,False,2020-12-30 09:05:06
826,robbekurt,848241157968736257,Jabbeke,pietgoestweet,338178367,False,False,2020-12-30 09:05:04
827,stevenheylen,29978778,Aartselaar,julianbelgium,310751265,False,False,2020-12-30 09:04:30
828,HansVdbogaerde,136303256,Mechelen,StevenRogge,182409065,False,False,2020-12-30 09:04:06
829,JackyVandecast1,1324290998432878593,Tielt,VALENTiNE_1_,2540716364,False,False,2020-12-30 09:03:58
830,rania_shinobi,2318002917,Anderlecht,,,False,False,2020-12-30 09:03:52
831,LakhloufiY,538197519,Vorst,,,False,False,2020-12-30 09:03:48
832,DroverYvo,1285614436489854981,Ostend,JeanCloedt,1112380933712343040,False,False,2020-12-30 09:03:33
833,bartleirs,152966894,Antwerp,Schuldensuehner,40129171,False,False,2020-12-30 09:03:26
834,JackyVandecast1,1324290998432878593,Tielt,Eysbeertje,1219260005540605953,False,False,2020-12-30 09:03:18
835,Rasta_Red69,907739563,Fléron,Standard_RSCL,609751258,False,False,2020-12-30 09:03:13
836,JackyVandecast1,1324290998432878593,Tielt,DjeeDeeBee,548238536,False,False,2020-12-30 09:03:01
837,Oleksan96250050,1292570406122135552,Tongeren,porohobo7,1331178317261705216,False,False,2020-12-30 09:02:58
838,thirsaVE,716293197853552640,Antwerp,,,True,False,2020-12-30 09:02:52
839,27Brahimi,975047942338961408,Jette,,,False,False,2020-12-30 09:02:06
840,KabongoRichard4,909761210555432960,Mons,central_sage,927577150689030145,False,False,2020-12-30 09:01:51
841,JackyVandecast1,1324290998432878593,Tielt,ds_patsy,1250728200361082880,False,False,2020-12-30 09:01:26
842,Znjeeahamdgmai2,1287415724324118534,Namur,pastore099,1195352573471014912,False,False,2020-12-30 09:01:20
843,PSwitten,382566391,Zonhoven,stekky,141544976,True,False,2020-12-30 09:00:51
844,ErikPeeters8,1329386710472531968,Herselt,,,False,False,2020-12-30 09:00:35
845,pitwo_navarro,766196472,Hemiksem,inf1ltr4do,3081186909,False,False,2020-12-30 09:00:33
846,fakerholic,54191952,Ghent,,,True,False,2020-12-30 09:00:29
847,zemetre,60655252,Ukkel,,,False,False,2020-12-30 09:00:24
848,DanteMostaert,3124101789,Damme,,,False,False,2020-12-30 09:00:24
849,SIMBA2888,211518846,Tienen,,,False,False,2020-12-30 09:00:13
850,polanska_monika,1096147103808737280,Ghent,dagmara_an,786591717516423168,False,False,2020-12-30 08:59:59
851,AndyRydt,1335596714812727296,Mol,gagadaily,24374481,False,False,2020-12-30 08:59:53
852,Beckz4x,23491269,Hasselt,,,False,False,2020-12-30 08:59:49
853,JackyVandecast1,1324290998432878593,Tielt,obsession84,447176274,False,False,2020-12-30 08:59:18
854,JackyVandecast1,1324290998432878593,Tielt,DjeeDeeBee,548238536,False,False,2020-12-30 08:59:01
855,SrslyOlitz,107503845,Antwerp,,,False,False,2020-12-30 08:58:54
856,erwindemaeyer,96854954,Antwerp,,,True,False,2020-12-30 08:58:41
857,BekemansLars,960557838228688898,Ghent,,,False,False,2020-12-30 08:58:14
858,pitwo_navarro,766196472,Hemiksem,inf1ltr4do,3081186909,False,False,2020-12-30 08:58:09
859,laurentminguet,1269763724,Liege,marcelsel,35761322,False,False,2020-12-30 08:57:30
860,JimGoedbloed,1282949497,Bruges,,,True,False,2020-12-30 08:57:26
861,pLUpF69eA4Ra0ME,1042434654744264705,Brecht,singzgaming,2977015751,False,False,2020-12-30 08:57:00
862,thomashermine,24522393,Sint-Gillis,,,True,False,2020-12-30 08:56:55
863,HerveVandeWeyer,299130691,Aarschot,Frenetiek,44182754,False,False,2020-12-30 08:56:52
864,JackyVandecast1,1324290998432878593,Tielt,Kleefsstra,64470156,False,False,2020-12-30 08:56:40
865,JackyVandecast1,1324290998432878593,Tielt,Kleefsstra,64470156,False,False,2020-12-30 08:56:06
866,pitwo_navarro,766196472,Hemiksem,FYDCOMICSYCINE,570967086,False,False,2020-12-30 08:55:01
867,johanbyloos,35343465,Louvain,lindavandenhov2,1267718846330343424,False,False,2020-12-30 08:54:51
868,JackyVandecast1,1324290998432878593,Tielt,Brigittevdr,1284535970298290177,False,False,2020-12-30 08:54:21
869,FRISEEMYRIAM,567171144,Gavere,okelmann,618370160,False,False,2020-12-30 08:54:12
870,StijnBuntinx,393289228,Ghent,,,True,False,2020-12-30 08:54:10
871,stefy1986,14077086,Lier,,,False,False,2020-12-30 08:53:52
872,Afazar1,2613348452,Meix-Devant-Virton,aysesila1975,2400611610,False,False,2020-12-30 08:53:46
